categories,id_event,latitude,longitude,timeslot
"Arredo,Arte,Illuminazione,Installazioni,Product Design",1098,45.4804936,9.1868749,3
"Architettura,Arredo,Arte,Moda,Food & beverage,Installazioni,Party,Product Design,Tecnologia",1101,45.4850063,9.2469757,1
"Architettura,Arredo,Arte,Moda,Food & beverage,Installazioni,Party,Product Design,Tecnologia",1101,45.4850063,9.2469757,2
"Architettura,Arredo,Arte,Moda,Food & beverage,Installazioni,Party,Product Design,Tecnologia",1101,45.4850063,9.2469757,3
"Architettura,Arredo,Arte,Moda,Food & beverage,Installazioni,Party,Product Design,Tecnologia",1101,45.4850063,9.2469757,0
"Arredo,Arte",1102,45.4718738,9.1885976,3
"Arte,Giochi, giocattoli,Product Design",1206,45.4460151,9.1632884,2
"Arte,Giochi, giocattoli,Product Design",1206,45.4460151,9.1632884,3
"Arte,Giochi, giocattoli,Product Design",1206,45.4460151,9.1632884,1
"Arredo,Arte,Moda,Food & beverage,Gioielli,Grafica,Illuminazione,Party,Product Design,Tecnologia",1330,45.4831857,9.2424646,2
"Arredo,Arte,Moda,Food & beverage,Gioielli,Grafica,Illuminazione,Party,Product Design,Tecnologia",1330,45.4831857,9.2424646,3
"Arredo,Arte,Moda,Food & beverage,Gioielli,Grafica,Illuminazione,Party,Product Design,Tecnologia",1330,45.4831857,9.2424646,1
Arte,1112,45.4768907,9.183535,2
Arte,1112,45.4768907,9.183535,3
Arte,1111,45.4768907,9.183535,2
Arte,1111,45.4768907,9.183535,3
"Arredo,Installazioni,Product Design",1114,45.484072,9.245038699999998,1
"Arredo,Installazioni,Product Design",1114,45.484072,9.245038699999998,2
"Arredo,Installazioni,Product Design",1114,45.484072,9.245038699999998,3
"Architettura,Arredo",109,45.4729742,9.1926106,2
"Architettura,Arredo",109,45.4729742,9.1926106,3
"Architettura,Arredo,Living,Product Design",833,45.4729742,9.1926106,1
"Architettura,Arredo,Living,Product Design",833,45.4729742,9.1926106,2
"Architettura,Arredo,Living,Product Design",833,45.4729742,9.1926106,3
"Arredo,Moda,Living,Product Design",891,45.4674588,9.1900112,1
"Arredo,Moda,Living,Product Design",891,45.4674588,9.1900112,2
"Arredo,Moda,Living,Product Design",891,45.4674588,9.1900112,3
Moda,1116,45.4539353,9.1689725,1
Moda,1116,45.4539353,9.1689725,2
Moda,1116,45.4539353,9.1689725,3
"Arte,Tecnologia",1117,45.4613492,9.1957768,3
"Arte,Tecnologia",1117,45.4613492,9.1957768,1
"Arte,Tecnologia",1117,45.4613492,9.1957768,2
"Arte,Tecnologia",1117,45.4613492,9.1957768,0
"Architettura,Arte,Esterni,Installazioni,Materiali speciali",1281,45.4530783,9.160796,1
"Architettura,Arte,Esterni,Installazioni,Materiali speciali",1281,45.4530783,9.160796,2
"Architettura,Arte,Esterni,Installazioni,Materiali speciali",1281,45.4530783,9.160796,3
"Arte,Esterni,Installazioni,Materiali speciali",1159,45.4530783,9.160796,1
"Arte,Esterni,Installazioni,Materiali speciali",1159,45.4530783,9.160796,2
"Arte,Esterni,Installazioni,Materiali speciali",1159,45.4530783,9.160796,3
"Moda,Party",1121,45.4542914,9.180052,2
"Moda,Party",1121,45.4542914,9.180052,3
"Arte,Living",1125,45.4823862,9.1869123,2
"Arte,Living",1125,45.4823862,9.1869123,3
"Conferenze, workshop,Cucina,Food & beverage,Product Design",1215,45.4423442,9.2126851,1
"Conferenze, workshop,Cucina,Food & beverage,Product Design",1215,45.4423442,9.2126851,2
"Conferenze, workshop,Cucina,Food & beverage,Product Design",1215,45.4423442,9.2126851,3
Arte,1144,45.457177,9.1755353,1
Arte,1144,45.457177,9.1755353,2
Arte,1144,45.457177,9.1755353,3
,1135,45.459748,9.1797052,1
,1135,45.459748,9.1797052,2
,1135,45.459748,9.1797052,3
"Architettura,Arte,Illuminazione,Installazioni,Living,Product Design",1131,45.4671586,9.2134782,1
"Architettura,Arte,Illuminazione,Installazioni,Living,Product Design",1131,45.4671586,9.2134782,2
"Architettura,Arte,Illuminazione,Installazioni,Living,Product Design",1131,45.4671586,9.2134782,3
"Arredo,Installazioni,Product Design",1132,45.4763222,9.1896571,1
"Arredo,Installazioni,Product Design",1132,45.4763222,9.1896571,2
"Arredo,Installazioni,Product Design",1132,45.4763222,9.1896571,3
"Arredo,Product Design",1130,45.471735,9.2020372,0
"Arredo,Product Design",1130,45.471735,9.2020372,1
"Arredo,Product Design",1130,45.471735,9.2020372,2
"Arredo,Product Design",1130,45.471735,9.2020372,3
"Conferenze, workshop,Materiali speciali,Tecnologia",1142,45.4657623,9.1760651,2
"Conferenze, workshop,Materiali speciali,Tecnologia",1142,45.4657623,9.1760651,3
"Architettura,Product Design",1146,45.46611710000001,9.1841168,3
"Arredo,Living,Product Design",1148,45.469452,9.2045796,1
"Arredo,Living,Product Design",1148,45.469452,9.2045796,2
"Arredo,Living,Product Design",1148,45.469452,9.2045796,3
Gioielli,1631,45.469452,9.2045796,2
Gioielli,1631,45.469452,9.2045796,3
"Arte,Installazioni",1290,45.4572789,9.1831731,3
"Arte,Installazioni",1290,45.4572789,9.1831731,1
"Arte,Installazioni",1290,45.4572789,9.1831731,2
"Altro,Arte,Food & beverage,Installazioni",1275,45.4626173,9.1834361,3
"Altro,Arte,Food & beverage,Installazioni",1275,45.4626173,9.1834361,1
"Altro,Arte,Food & beverage,Installazioni",1275,45.4626173,9.1834361,2
Product Design,1140,45.4644016,9.1811591,1
Product Design,1140,45.4644016,9.1811591,2
Product Design,1140,45.4644016,9.1811591,3
"Arredo,Esterni",1157,45.4656605,9.1804013,1
"Arredo,Esterni",1157,45.4656605,9.1804013,2
"Arredo,Esterni",1157,45.4656605,9.1804013,3
"Altro,Architettura,Arredo,Moda,Grafica",1186,45.45158370000001,9.1802343,2
"Altro,Architettura,Arredo,Moda,Grafica",1186,45.45158370000001,9.1802343,3
"Food & beverage,Party",1167,45.4773631,9.2087592,1
"Food & beverage,Party",1167,45.4773631,9.2087592,2
"Food & beverage,Party",1167,45.4773631,9.2087592,3
"Arte,Moda,Food & beverage,Party",1174,45.4753944,9.183947300000002,3
"Architettura,Arredo,Arte,Conferenze, workshop,Esterni,Moda,Installazioni,Living,Materiali speciali,Party,Product Design",1169,45.4738466,9.1872451,3
"Architettura,Arredo,Arte,Conferenze, workshop,Esterni,Moda,Installazioni,Living,Materiali speciali,Party,Product Design",1169,45.4738466,9.1872451,2
Arte,1170,45.4727679,9.2023695,1
Arte,1170,45.4727679,9.2023695,2
"Altro,Architettura,Arte",1204,45.4663592,9.1912448,2
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,45.4609179,9.1906039,1
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,45.4609179,9.1906039,2
"Altro,Arredo,Cucina,Moda,Food & beverage,Giochi, giocattoli,Illuminazione,Living,Party,Product Design",1190,45.4609179,9.1906039,3
"Moda,Installazioni,Party",1201,45.4738671,9.1834925,3
"Arte,Party",1158,45.4488161,9.1594586,3
"Installazioni,Party,Product Design",1216,45.4641386,9.1873706,3
"Moda,Party",1218,45.4598778,9.1906516,3
"Illuminazione,Installazioni",1453,45.4598778,9.1906516,1
"Illuminazione,Installazioni",1453,45.4598778,9.1906516,2
"Illuminazione,Installazioni",1453,45.4598778,9.1906516,3
"Arredo,Illuminazione",1222,45.4649231,9.191108300000002,1
"Arredo,Illuminazione",1222,45.4649231,9.191108300000002,2
"Arredo,Illuminazione",1222,45.4649231,9.191108300000002,3
"Arredo,Living",1392,45.468918,9.2071381,1
"Arredo,Living",1392,45.468918,9.2071381,2
"Arredo,Living",1392,45.468918,9.2071381,3
"Arredo,Giochi, giocattoli,Living,Materiali speciali",1237,45.467734,9.1637605,1
"Arredo,Giochi, giocattoli,Living,Materiali speciali",1237,45.467734,9.1637605,2
"Arredo,Giochi, giocattoli,Living,Materiali speciali",1237,45.467734,9.1637605,3
"Arredo,Arte,Illuminazione,Materiali speciali",1246,45.4511653,9.179896,1
"Arredo,Arte,Illuminazione,Materiali speciali",1246,45.4511653,9.179896,2
"Arredo,Arte,Illuminazione,Materiali speciali",1246,45.4511653,9.179896,3
"Architettura,Arredo,Installazioni,Living,Materiali speciali,Product Design",1243,45.4481578,9.205271,1
"Architettura,Arredo,Installazioni,Living,Materiali speciali,Product Design",1243,45.4481578,9.205271,2
"Architettura,Arredo,Installazioni,Living,Materiali speciali,Product Design",1243,45.4481578,9.205271,3
"Arredo,Bagno,Food & beverage,Living,Party",1241,45.4810653,9.2013946,3
Arte,1251,45.450869,9.1935409,3
Arte,1251,45.450869,9.1935409,0
"Altro,Arte,Installazioni,Party",1253,45.4466683,9.1551668,3
"Arredo,Arte,Illuminazione,Installazioni,Living,Product Design",1254,45.4791091,9.1792995,3
"Altro,Architettura,Arredo,Arte,Bagno,Cucina,Esterni,Food & beverage,Grafica,Illuminazione,Living,Materiali speciali,Party,Product Design",1433,45.4674469,9.1982434,3
"Architettura,Arredo,Arte,Cucina,Food & beverage,Living,Party,Product Design,Tecnologia",1435,45.4674469,9.1982434,3
"Architettura,Arredo,Esterni,Moda,Food & beverage,Installazioni,Living,Materiali speciali,Party,Product Design,Tecnologia",1428,45.4674469,9.1982434,3
"Altro,Architettura,Arredo,Cucina,Esterni,Food & beverage,Living,Materiali speciali,Product Design,Tecnologia",1423,45.4674469,9.1982434,1
"Altro,Architettura,Arredo,Cucina,Esterni,Food & beverage,Living,Materiali speciali,Product Design,Tecnologia",1423,45.4674469,9.1982434,2
"Altro,Architettura,Arredo,Cucina,Esterni,Food & beverage,Living,Materiali speciali,Product Design,Tecnologia",1423,45.4674469,9.1982434,3
"Altro,Architettura,Arredo,Arte,Bagno,Conferenze, workshop,Cucina,Esterni,Moda,Food & beverage,Living,Materiali speciali,Party,Product Design,Tecnologia",1440,45.4674469,9.1982434,3
"Architettura,Arredo,Grafica,Installazioni,Materiali speciali,Product Design",1306,45.4516697,9.1628374,1
"Architettura,Arredo,Grafica,Installazioni,Materiali speciali,Product Design",1306,45.4516697,9.1628374,2
"Architettura,Arredo,Grafica,Installazioni,Materiali speciali,Product Design",1306,45.4516697,9.1628374,3
"Altro,Living,Product Design,Tecnologia",633,45.490477,9.215694,2
"Altro,Living,Product Design,Tecnologia",633,45.490477,9.215694,3
"Altro,Living,Product Design,Tecnologia",633,45.490477,9.215694,1
"Architettura,Arredo,Arte,Cucina,Food & beverage,Installazioni,Party,Product Design",1258,45.4686527,9.196504199999998,3
Illuminazione,1257,45.4668215,9.1983054,3
Illuminazione,1257,45.4668215,9.1983054,1
Illuminazione,1257,45.4668215,9.1983054,2
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali",1331,45.4823853,9.2013632,1
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali",1331,45.4823853,9.2013632,2
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali",1331,45.4823853,9.2013632,3
"Arredo,Cucina,Moda,Food & beverage,Illuminazione,Product Design",1262,45.48405,9.24288,1
"Arredo,Cucina,Moda,Food & beverage,Illuminazione,Product Design",1262,45.48405,9.24288,2
"Arredo,Cucina,Moda,Food & beverage,Illuminazione,Product Design",1262,45.48405,9.24288,3
"Architettura,Arte",1263,45.44421,9.20537,3
"Arredo,Living",1567,45.46188400000001,9.1816063,1
"Arredo,Living",1567,45.46188400000001,9.1816063,2
"Arredo,Living",1567,45.46188400000001,9.1816063,3
"Altro,Moda,Party",1264,45.46188400000001,9.1816063,1
"Altro,Moda,Party",1264,45.46188400000001,9.1816063,2
"Altro,Moda,Party",1264,45.46188400000001,9.1816063,3
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,45.48332,9.24245,1
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,45.48332,9.24245,2
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,45.48332,9.24245,3
"Altro,Arte,Moda,Giochi, giocattoli,Gioielli,Grafica,Product Design",1266,45.48332,9.24245,0
"Architettura,Arredo,Arte,Bagno,Moda,Living,Product Design",1268,45.46977639999999,9.1955313,1
"Architettura,Arredo,Arte,Bagno,Moda,Living,Product Design",1268,45.46977639999999,9.1955313,2
"Architettura,Arredo,Arte,Bagno,Moda,Living,Product Design",1268,45.46977639999999,9.1955313,3
"Architettura,Arredo,Moda",1270,45.4507024,9.1579861,1
"Architettura,Arredo,Moda",1270,45.4507024,9.1579861,2
"Architettura,Arredo,Moda",1270,45.4507024,9.1579861,3
"Moda,Gioielli,Product Design",1272,45.4565863,9.1839363,1
"Moda,Gioielli,Product Design",1272,45.4565863,9.1839363,2
"Moda,Gioielli,Product Design",1272,45.4565863,9.1839363,3
"Arredo,Arte,Product Design",1273,45.4519871,9.2050853,3
"Arredo,Arte,Product Design",1273,45.4519871,9.2050853,1
"Arredo,Arte,Product Design",1273,45.4519871,9.2050853,2
"Altro,Arte,Conferenze, workshop,Cucina,Moda,Gioielli,Grafica,Materiali speciali,Party",1313,45.4826035,9.2425858,1
"Altro,Arte,Conferenze, workshop,Cucina,Moda,Gioielli,Grafica,Materiali speciali,Party",1313,45.4826035,9.2425858,2
"Altro,Arte,Conferenze, workshop,Cucina,Moda,Gioielli,Grafica,Materiali speciali,Party",1313,45.4826035,9.2425858,3
"Arredo,Arte,Moda,Food & beverage,Giochi, giocattoli,Installazioni,Living,Product Design",1278,45.4659588,9.1986881,1
"Arredo,Arte,Moda,Food & beverage,Giochi, giocattoli,Installazioni,Living,Product Design",1278,45.4659588,9.1986881,2
"Arredo,Arte,Moda,Food & beverage,Giochi, giocattoli,Installazioni,Living,Product Design",1278,45.4659588,9.1986881,3
"Architettura,Arte,Installazioni,Materiali speciali,Party",1279,45.4766971,9.1895921,2
"Architettura,Arte,Installazioni,Materiali speciali,Party",1279,45.4766971,9.1895921,3
"Arte,Moda,Grafica,Installazioni,Materiali speciali",1280,45.4644965,9.1963556,1
"Arte,Moda,Grafica,Installazioni,Materiali speciali",1280,45.4644965,9.1963556,2
"Arte,Moda,Grafica,Installazioni,Materiali speciali",1280,45.4644965,9.1963556,3
"Altro,Arte,Conferenze, workshop,Esterni,Illuminazione,Installazioni",1282,45.47926,9.18943,3
"Arredo,Arte,Moda,Illuminazione,Living,Materiali speciali,Product Design",1284,45.4740772,9.1951255,1
"Arredo,Arte,Moda,Illuminazione,Living,Materiali speciali,Product Design",1284,45.4740772,9.1951255,2
"Arredo,Arte,Moda,Illuminazione,Living,Materiali speciali,Product Design",1284,45.4740772,9.1951255,3
"Arte,Food & beverage",1288,45.4692467,9.208085699999998,3
"Architettura,Arredo,Arte,Installazioni,Living",1286,45.4539353,9.1689725,1
"Architettura,Arredo,Arte,Installazioni,Living",1286,45.4539353,9.1689725,2
"Architettura,Arredo,Arte,Installazioni,Living",1286,45.4539353,9.1689725,3
"Architettura,Arredo",1370,45.4539353,9.1689725,1
"Architettura,Arredo",1370,45.4539353,9.1689725,2
"Architettura,Arredo",1370,45.4539353,9.1689725,3
"Architettura,Arredo",1370,45.4539353,9.1689725,0
Moda,1287,45.45158,9.20318,1
Moda,1287,45.45158,9.20318,2
Moda,1287,45.45158,9.20318,3
"Conferenze, workshop,Illuminazione,Product Design,Tecnologia",1123,45.48176289999999,9.2412851,2
"Conferenze, workshop,Illuminazione,Product Design,Tecnologia",1123,45.48176289999999,9.2412851,3
"Altro,Architettura,Arredo,Arte,Bagno,Conferenze, workshop,Cucina,Moda,Gioielli,Installazioni,Living,Materiali speciali,Party,Product Design",1293,45.4696744,9.1921978,1
"Altro,Architettura,Arredo,Arte,Bagno,Conferenze, workshop,Cucina,Moda,Gioielli,Installazioni,Living,Materiali speciali,Party,Product Design",1293,45.4696744,9.1921978,2
"Altro,Architettura,Arredo,Arte,Bagno,Conferenze, workshop,Cucina,Moda,Gioielli,Installazioni,Living,Materiali speciali,Party,Product Design",1293,45.4696744,9.1921978,3
"Architettura,Arredo,Arte,Moda,Food & beverage,Installazioni,Living,Materiali speciali,Party,Product Design",1297,45.46510470000001,9.198635,3
"Architettura,Arredo,Arte,Esterni,Gioielli,Grafica,Installazioni,Product Design",1298,45.4535417,9.1814202,3
"Altro,Food & beverage,Party",1302,45.4568458,9.1892709,3
"Installazioni,Materiali speciali",1310,45.45271500000001,9.1867397,1
"Installazioni,Materiali speciali",1310,45.45271500000001,9.1867397,2
"Installazioni,Materiali speciali",1310,45.45271500000001,9.1867397,3
"Moda,Product Design,Tecnologia",1308,45.468126,9.1953602,1
"Moda,Product Design,Tecnologia",1308,45.468126,9.1953602,2
"Moda,Product Design,Tecnologia",1308,45.468126,9.1953602,3
"Altro,Architettura,Arte,Esterni,Illuminazione,Materiali speciali,Party,Product Design",1314,45.453911100000006,9.1582582,1
"Altro,Architettura,Arte,Esterni,Illuminazione,Materiali speciali,Party,Product Design",1314,45.453911100000006,9.1582582,2
"Altro,Architettura,Arte,Esterni,Illuminazione,Materiali speciali,Party,Product Design",1314,45.453911100000006,9.1582582,3
"Moda,Gioielli",553,45.4811386,9.172531800000002,2
"Moda,Gioielli",553,45.4811386,9.172531800000002,3
"Gioielli,Materiali speciali,Tecnologia",1317,45.4881646,9.1872829,2
"Gioielli,Materiali speciali,Tecnologia",1317,45.4881646,9.1872829,3
"Arte,Installazioni",1321,45.49323,9.22118,3
"Arte,Installazioni",1321,45.49323,9.22118,1
"Arte,Installazioni",1321,45.49323,9.22118,2
"Arte,Installazioni",1321,45.49323,9.22118,0
Installazioni,1516,45.4863694,9.1869085,3
Installazioni,1516,45.4863694,9.1869085,1
Installazioni,1516,45.4863694,9.1869085,2
"Arredo,Living,Party,Product Design",1323,45.45333820000001,9.167567,1
"Arredo,Living,Party,Product Design",1323,45.45333820000001,9.167567,2
"Arredo,Living,Party,Product Design",1323,45.45333820000001,9.167567,3
"Architettura,Arredo,Arte,Materiali speciali,Product Design",1312,45.46919860000001,9.198422,1
"Architettura,Arredo,Arte,Materiali speciali,Product Design",1312,45.46919860000001,9.198422,2
"Architettura,Arredo,Arte,Materiali speciali,Product Design",1312,45.46919860000001,9.198422,3
,1324,45.45329,9.16126,1
,1324,45.45329,9.16126,2
,1324,45.45329,9.16126,3
"Architettura,Arredo,Product Design",1332,45.4644685,9.2083392,1
"Architettura,Arredo,Product Design",1332,45.4644685,9.2083392,2
"Architettura,Arredo,Product Design",1332,45.4644685,9.2083392,3
"Arredo,Bagno,Food & beverage,Party",1338,45.4798159,9.1947756,3
"Arredo,Moda,Living,Party,Product Design,Tecnologia",1337,45.4639772,9.1939764,3
"Arredo,Illuminazione,Materiali speciali",1346,45.4497114,9.1746112,3
"Arredo,Illuminazione,Materiali speciali",1346,45.4497114,9.1746112,2
Architettura,1520,45.4571652,9.1807779,3
"Altro,Architettura,Arte",1532,45.4571652,9.1807779,2
"Altro,Architettura,Arte",1532,45.4571652,9.1807779,3
"Altro,Architettura",1552,45.4571652,9.1807779,3
Altro,1519,45.4571652,9.1807779,0
Altro,1519,45.4571652,9.1807779,1
Altro,1519,45.4571652,9.1807779,2
Altro,1519,45.4571652,9.1807779,3
"Altro,Architettura",1511,45.4571652,9.1807779,3
"Architettura,Esterni",1533,45.4571652,9.1807779,3
"Installazioni,Living,Product Design",1350,45.4781119,9.2181445,1
"Installazioni,Living,Product Design",1350,45.4781119,9.2181445,2
"Installazioni,Living,Product Design",1350,45.4781119,9.2181445,3
"Arredo,Moda,Installazioni,Living,Materiali speciali,Product Design,Tecnologia",1363,45.4711869,9.1957025,1
"Arredo,Moda,Installazioni,Living,Materiali speciali,Product Design,Tecnologia",1363,45.4711869,9.1957025,2
"Arredo,Moda,Installazioni,Living,Materiali speciali,Product Design,Tecnologia",1363,45.4711869,9.1957025,3
"Architettura,Arredo,Arte,Materiali speciali",1345,45.538352,9.2474002,0
"Architettura,Arredo,Arte,Materiali speciali",1345,45.538352,9.2474002,1
"Architettura,Arredo,Arte,Materiali speciali",1345,45.538352,9.2474002,2
"Architettura,Arredo,Arte,Materiali speciali",1345,45.538352,9.2474002,3
"Moda,Party,Product Design",1366,45.4682844,9.1989759,3
"Moda,Party,Product Design",1366,45.4682844,9.1989759,1
"Moda,Party,Product Design",1366,45.4682844,9.1989759,2
"Architettura,Arte",1384,45.4566859,9.2084688,1
"Architettura,Arte",1384,45.4566859,9.2084688,2
"Architettura,Arte",1384,45.4566859,9.2084688,3
"Architettura,Arte",1384,45.4566859,9.2084688,0
"Altro,Arredo,Arte,Bagno,Conferenze, workshop,Cucina,Moda,Food & beverage,Illuminazione,Living,Product Design",1390,45.450816,9.2061584,1
"Altro,Arredo,Arte,Bagno,Conferenze, workshop,Cucina,Moda,Food & beverage,Illuminazione,Living,Product Design",1390,45.450816,9.2061584,2
"Altro,Arredo,Arte,Bagno,Conferenze, workshop,Cucina,Moda,Food & beverage,Illuminazione,Living,Product Design",1390,45.450816,9.2061584,3
"Architettura,Arredo,Arte,Food & beverage,Illuminazione",1391,45.4632666,9.2005058,2
"Architettura,Arredo,Arte,Food & beverage,Illuminazione",1391,45.4632666,9.2005058,3
"Arredo,Arte,Illuminazione,Installazioni,Living,Product Design",1556,45.4573713,9.1880759,3
"Arredo,Arte,Illuminazione,Installazioni,Living,Product Design",1556,45.4573713,9.1880759,1
"Arredo,Arte,Illuminazione,Installazioni,Living,Product Design",1556,45.4573713,9.1880759,2
Illuminazione,1393,45.4573713,9.1880759,3
Illuminazione,1393,45.4573713,9.1880759,1
Illuminazione,1393,45.4573713,9.1880759,2
"Arte,Illuminazione",1402,45.458626,9.181873,3
"Arredo,Living,Party,Product Design",1406,45.4614745,9.1905653,1
"Arredo,Living,Party,Product Design",1406,45.4614745,9.1905653,2
"Arredo,Living,Party,Product Design",1406,45.4614745,9.1905653,3
"Architettura,Arredo,Food & beverage,Illuminazione,Living,Party,Product Design",1420,45.4690843,9.1979178,1
"Architettura,Arredo,Food & beverage,Illuminazione,Living,Party,Product Design",1420,45.4690843,9.1979178,2
"Architettura,Arredo,Food & beverage,Illuminazione,Living,Party,Product Design",1420,45.4690843,9.1979178,3
"Architettura,Arredo,Food & beverage,Grafica,Installazioni,Living,Party,Product Design",1421,45.4648513,9.1979052,1
"Architettura,Arredo,Food & beverage,Grafica,Installazioni,Living,Party,Product Design",1421,45.4648513,9.1979052,2
"Architettura,Arredo,Food & beverage,Grafica,Installazioni,Living,Party,Product Design",1421,45.4648513,9.1979052,3
"Altro,Architettura,Arredo,Arte,Esterni,Installazioni,Materiali speciali,Party,Product Design,Tecnologia",1424,45.4637418,9.1984708,1
"Altro,Architettura,Arredo,Arte,Esterni,Installazioni,Materiali speciali,Party,Product Design,Tecnologia",1424,45.4637418,9.1984708,2
"Altro,Architettura,Arredo,Arte,Esterni,Installazioni,Materiali speciali,Party,Product Design,Tecnologia",1424,45.4637418,9.1984708,3
Altro,1429,45.4507024,9.1579861,1
Altro,1429,45.4507024,9.1579861,2
Altro,1429,45.4507024,9.1579861,3
,1599,45.4507024,9.1579861,1
,1599,45.4507024,9.1579861,2
,1599,45.4507024,9.1579861,3
"Arte,Grafica",1431,45.47562620000001,9.2124556,3
"Architettura,Arredo,Arte,Food & beverage,Party",1441,45.4498268,9.1679536,3
"Arredo,Arte,Moda,Food & beverage,Party,Product Design",1464,45.4498268,9.1679536,3
"Architettura,Arredo,Arte,Moda,Food & beverage,Installazioni,Party,Product Design",1461,45.4498268,9.1679536,3
"Illuminazione,Product Design",1452,45.4712698,9.1952523,3
"Arredo,Moda,Food & beverage,Party",1460,45.4840601,9.1637652,3
"Arte,Conferenze, workshop,Grafica,Installazioni,Materiali speciali",1470,45.48058560000001,9.1668378,2
"Arte,Conferenze, workshop,Grafica,Installazioni,Materiali speciali",1470,45.48058560000001,9.1668378,3
"Arte,Conferenze, workshop,Grafica,Installazioni,Materiali speciali",1470,45.48058560000001,9.1668378,1
Arredo,1479,45.471174,9.2065975,1
Arredo,1479,45.471174,9.2065975,2
Arredo,1479,45.471174,9.2065975,3
"Arredo,Esterni,Living",1557,45.471174,9.2065975,1
"Arredo,Esterni,Living",1557,45.471174,9.2065975,2
"Arredo,Esterni,Living",1557,45.471174,9.2065975,3
Product Design,1478,45.4654219,9.1859243,1
Product Design,1478,45.4654219,9.1859243,2
"Arredo,Arte,Cucina,Moda,Living",1482,45.4671449,9.1979536,1
"Arredo,Arte,Cucina,Moda,Living",1482,45.4671449,9.1979536,2
"Arredo,Arte,Cucina,Moda,Living",1482,45.4671449,9.1979536,3
Arredo,1483,45.4613031,9.1835653,0
Arredo,1483,45.4613031,9.1835653,1
Arredo,1483,45.4613031,9.1835653,2
Arredo,1483,45.4613031,9.1835653,3
"Architettura,Moda,Food & beverage,Installazioni,Materiali speciali,Party,Product Design",1485,45.4728094,9.1895784,1
"Architettura,Moda,Food & beverage,Installazioni,Materiali speciali,Party,Product Design",1485,45.4728094,9.1895784,2
"Architettura,Moda,Food & beverage,Installazioni,Materiali speciali,Party,Product Design",1485,45.4728094,9.1895784,3
"Altro,Arredo,Illuminazione",1487,45.4688547,9.1999536,2
"Altro,Arredo,Illuminazione",1487,45.4688547,9.1999536,3
"Altro,Arredo,Illuminazione",1487,45.4688547,9.1999536,1
"Altro,Food & beverage",1490,45.4865665,9.2064977,1
"Altro,Food & beverage",1490,45.4865665,9.2064977,2
"Altro,Food & beverage",1490,45.4865665,9.2064977,3
"Altro,Food & beverage",1490,45.4865665,9.2064977,0
Food & beverage,1493,45.4752736,9.1852913,2
Food & beverage,1493,45.4752736,9.1852913,3
"Altro,Arredo,Cucina,Installazioni",1517,45.4577267,9.1726231,1
"Altro,Arredo,Cucina,Installazioni",1517,45.4577267,9.1726231,2
"Altro,Arredo,Cucina,Installazioni",1517,45.4577267,9.1726231,3
"Arte,Moda,Grafica,Product Design",1498,45.4966089,9.1134104,1
"Arte,Moda,Grafica,Product Design",1498,45.4966089,9.1134104,2
"Arte,Moda,Grafica,Product Design",1498,45.4966089,9.1134104,3
"Architettura,Arredo,Arte,Moda,Gioielli,Grafica",1534,45.4826458,9.2422616,0
"Architettura,Arredo,Arte,Moda,Gioielli,Grafica",1534,45.4826458,9.2422616,1
"Architettura,Arredo,Arte,Moda,Gioielli,Grafica",1534,45.4826458,9.2422616,2
"Architettura,Arredo,Arte,Moda,Gioielli,Grafica",1534,45.4826458,9.2422616,3
"Arredo,Illuminazione,Living,Product Design",1500,45.4817882,9.1836438,1
"Arredo,Illuminazione,Living,Product Design",1500,45.4817882,9.1836438,2
"Arredo,Illuminazione,Living,Product Design",1500,45.4817882,9.1836438,3
"Arredo,Living,Party,Product Design,Tecnologia",1501,45.4587597,9.1918498,3
Arte,1503,45.4409221,9.1634589,1
Arte,1503,45.4409221,9.1634589,2
Arte,1503,45.4409221,9.1634589,3
"Arte,Moda,Gioielli",1506,45.4869903,9.1845687,3
"Arte,Moda,Gioielli",1506,45.4869903,9.1845687,1
"Arte,Moda,Gioielli",1506,45.4869903,9.1845687,2
Arte,1507,45.4851147,9.246165800000002,1
Arte,1507,45.4851147,9.246165800000002,2
Arte,1507,45.4851147,9.246165800000002,3
,1510,45.4675603,9.214117,1
,1510,45.4675603,9.214117,2
,1510,45.4675603,9.214117,3
"Cucina,Food & beverage,Party",1515,45.44578900000001,9.213158,0
"Cucina,Food & beverage,Party",1515,45.44578900000001,9.213158,3
"Altro,Architettura,Arredo,Arte,Conferenze, workshop,Moda,Gioielli,Illuminazione,Installazioni,Living,Materiali speciali,Party,Product Design",1430,45.4659761,9.2315958,0
"Altro,Architettura,Arredo,Arte,Conferenze, workshop,Moda,Gioielli,Illuminazione,Installazioni,Living,Materiali speciali,Party,Product Design",1430,45.4659761,9.2315958,3
