squareid,timeslot,lat,lon,activity
9322507,2,45.4722916626,9.1425001699,8556
9322507,3,45.4722916626,9.1425001699,8461
9322508,0,45.4722916626,9.1441668367,5000
9322508,1,45.4722916626,9.1441668367,8777
9322508,2,45.4722916626,9.1441668367,10657
9322508,3,45.4722916626,9.1441668367,9442
9322509,0,45.4722916626,9.1458335035,4183
9322509,1,45.4722916626,9.1458335035,7599
9322509,2,45.4722916626,9.1458335035,9080
9322509,3,45.4722916626,9.1458335035,7658
9322510,0,45.4722916626,9.147500170299999,3489
9322510,1,45.4722916626,9.147500170299999,6051
9322510,2,45.4722916626,9.147500170299999,7007
9322510,3,45.4722916626,9.147500170299999,6128
9322511,0,45.4722916626,9.149166837100001,4745
9322511,1,45.4722916626,9.149166837100001,8216
9322511,2,45.4722916626,9.149166837100001,9564
9322511,3,45.4722916626,9.149166837100001,8445
9322512,0,45.4722916626,9.1508335039,5610
9322512,1,45.4722916626,9.1508335039,10146
9322512,2,45.4722916626,9.1508335039,12372
9322512,3,45.4722916626,9.1508335039,10779
9322513,0,45.4722916626,9.1525001707,5144
9322513,1,45.4722916626,9.1525001707,9877
9322513,2,45.4722916626,9.1525001707,12332
9322513,3,45.4722916626,9.1525001707,10282
9322514,0,45.4722916626,9.1541668375,2868
9322514,1,45.4722916626,9.1541668375,6034
9322514,2,45.4722916626,9.1541668375,7776
9322514,3,45.4722916626,9.1541668375,6129
9322515,0,45.4722916626,9.1558335043,5797
9322515,1,45.4722916626,9.1558335043,12061
9322515,2,45.4722916626,9.1558335043,15541
9322515,3,45.4722916626,9.1558335043,12291
9322516,0,45.4722916626,9.1575001711,6750
9322516,1,45.4722916626,9.1575001711,13667
9322516,2,45.4722916626,9.1575001711,17367
9322516,3,45.4722916626,9.1575001711,13770
9322517,0,45.4722916626,9.159166837899999,3022
9322517,1,45.4722916626,9.159166837899999,5715
9322517,2,45.4722916626,9.159166837899999,7319
9322517,3,45.4722916626,9.159166837899999,6204
9322518,0,45.4722916626,9.160833504700001,4343
9322518,1,45.4722916626,9.160833504700001,8233
9322518,2,45.4722916626,9.160833504700001,10240
9322518,3,45.4722916626,9.160833504700001,8714
9322519,0,45.4722916626,9.1625001715,1646
9322519,1,45.4722916626,9.1625001715,3231
9322519,2,45.4722916626,9.1625001715,4021
9322519,3,45.4722916626,9.1625001715,3311
9322520,0,45.4722916626,9.1641668383,4838
9322520,1,45.4722916626,9.1641668383,9132
9322520,2,45.4722916626,9.1641668383,11108
9322520,3,45.4722916626,9.1641668383,9401
9322521,0,45.4722916626,9.1658335051,4277
9322521,1,45.4722916626,9.1658335051,8131
9322521,2,45.4722916626,9.1658335051,9846
9322521,3,45.4722916626,9.1658335051,8268
9322522,0,45.4722916626,9.1675001719,8319
9322522,1,45.4722916626,9.1675001719,16907
9322522,2,45.4722916626,9.1675001719,20757
9322522,3,45.4722916626,9.1675001719,16963
9322523,0,45.4722916626,9.1691668387,12314
9322523,1,45.4722916626,9.1691668387,26792
9322523,2,45.4722916626,9.1691668387,35635
9322523,3,45.4722916626,9.1691668387,28782
9322524,0,45.4722916626,9.1708335055,4138
9322524,1,45.4722916626,9.1708335055,8987
9322524,2,45.4722916626,9.1708335055,12620
9322524,3,45.4722916626,9.1708335055,10302
9322525,0,45.4722916626,9.1725001723,5859
9322525,1,45.4722916626,9.1725001723,11912
9322525,2,45.4722916626,9.1725001723,18303
9322525,3,45.4722916626,9.1725001723,14966
9322526,0,45.4722916626,9.1741668391,10008
9322526,1,45.4722916626,9.1741668391,17688
9322526,2,45.4722916626,9.1741668391,29619
9322526,3,45.4722916626,9.1741668391,24533
9322527,0,45.4722916626,9.1758335059,501
9322527,1,45.4722916626,9.1758335059,1158
9322527,2,45.4722916626,9.1758335059,1966
9322527,3,45.4722916626,9.1758335059,1582
9322528,0,45.4722916626,9.1775001727,464
9322528,1,45.4722916626,9.1775001727,1102
9322528,2,45.4722916626,9.1775001727,1930
9322528,3,45.4722916626,9.1775001727,1522
9322529,0,45.4722916626,9.1791668395,2039
9322529,1,45.4722916626,9.1791668395,4479
9322529,2,45.4722916626,9.1791668395,7399
9322529,3,45.4722916626,9.1791668395,6040
9322530,0,45.4722916626,9.1808335063,9230
9322530,1,45.4722916626,9.1808335063,19578
9322530,2,45.4722916626,9.1808335063,37981
9322530,3,45.4722916626,9.1808335063,32021
9322531,0,45.4722916626,9.1825001731,11386
9322531,1,45.4722916626,9.1825001731,28646
9322531,2,45.4722916626,9.1825001731,53573
9322531,3,45.4722916626,9.1825001731,45194
9322532,0,45.4722916626,9.1841668399,13775
9322532,1,45.4722916626,9.1841668399,23619
9322532,2,45.4722916626,9.1841668399,54470
9322532,3,45.4722916626,9.1841668399,50053
9322533,0,45.4722916626,9.1858335067,20161
9322533,1,45.4722916626,9.1858335067,28669
9322533,2,45.4722916626,9.1858335067,71443
9322533,3,45.4722916626,9.1858335067,68019
9322534,0,45.4722916626,9.1875001735,7458
9322534,1,45.4722916626,9.1875001735,18085
9322534,2,45.4722916626,9.1875001735,34423
9322534,3,45.4722916626,9.1875001735,25684
9322535,0,45.4722916626,9.1891668403,10948
9322535,1,45.4722916626,9.1891668403,28480
9322535,2,45.4722916626,9.1891668403,50012
9322535,3,45.4722916626,9.1891668403,34430
9322536,0,45.4722916626,9.1908335071,9689
9322536,1,45.4722916626,9.1908335071,26419
9322536,2,45.4722916626,9.1908335071,43511
9322536,3,45.4722916626,9.1908335071,29211
9322537,0,45.4722916626,9.1925001739,6617
9322537,1,45.4722916626,9.1925001739,18820
9322537,2,45.4722916626,9.1925001739,29095
9322537,3,45.4722916626,9.1925001739,17983
9322538,0,45.4722916626,9.194166840700001,14019
9322538,1,45.4722916626,9.194166840700001,37050
9322538,2,45.4722916626,9.194166840700001,59106
9322538,3,45.4722916626,9.194166840700001,38616
9322539,0,45.4722916626,9.1958335075,5904
9322539,1,45.4722916626,9.1958335075,19687
9322539,2,45.4722916626,9.1958335075,31776
9322539,3,45.4722916626,9.1958335075,18569
9322540,0,45.4722916626,9.1975001743,4772
9322540,1,45.4722916626,9.1975001743,16729
9322540,2,45.4722916626,9.1975001743,25804
9322540,3,45.4722916626,9.1975001743,14140
9322541,0,45.4722916626,9.1991668411,1997
9322541,1,45.4722916626,9.1991668411,7066
9322541,2,45.4722916626,9.1991668411,11047
9322541,3,45.4722916626,9.1991668411,6069
9322542,0,45.4722916626,9.200833507899999,1880
9322542,1,45.4722916626,9.200833507899999,5831
9322542,2,45.4722916626,9.200833507899999,9029
9322542,3,45.4722916626,9.200833507899999,5414
9322543,0,45.4722916626,9.2025001747,6337
9322543,1,45.4722916626,9.2025001747,16906
9322543,2,45.4722916626,9.2025001747,24795
9322543,3,45.4722916626,9.2025001747,16130
9322544,0,45.4722916626,9.2041668415,6309
9322544,1,45.4722916626,9.2041668415,14733
9322544,2,45.4722916626,9.2041668415,20474
9322544,3,45.4722916626,9.2041668415,14680
9322545,0,45.4722916626,9.2058335083,7895
9322545,1,45.4722916626,9.2058335083,14807
9322545,2,45.4722916626,9.2058335083,19377
9322545,3,45.4722916626,9.2058335083,16993
9322546,0,45.4722916626,9.2075001751,17371
9322546,1,45.4722916626,9.2075001751,30064
9322546,2,45.4722916626,9.2075001751,37926
9322546,3,45.4722916626,9.2075001751,36675
9322547,0,45.4722916626,9.2091668419,13070
9322547,1,45.4722916626,9.2091668419,22351
9322547,2,45.4722916626,9.2091668419,27637
9322547,3,45.4722916626,9.2091668419,26350
9322548,0,45.4722916626,9.2108335087,7934
9322548,1,45.4722916626,9.2108335087,13263
9322548,2,45.4722916626,9.2108335087,15944
9322548,3,45.4722916626,9.2108335087,15173
9322549,0,45.4722916626,9.212500175499999,7784
9322549,1,45.4722916626,9.212500175499999,12486
9322549,2,45.4722916626,9.212500175499999,14737
9322549,3,45.4722916626,9.212500175499999,14450
9322550,0,45.4722916626,9.214166842300001,8022
9322550,1,45.4722916626,9.214166842300001,12525
9322550,2,45.4722916626,9.214166842300001,14620
9322550,3,45.4722916626,9.214166842300001,14922
9322551,0,45.4722916626,9.2158335091,8453
9322551,1,45.4722916626,9.2158335091,13214
9322551,2,45.4722916626,9.2158335091,15457
9322551,3,45.4722916626,9.2158335091,15798
9322552,0,45.4722916626,9.2175001759,9714
9322552,1,45.4722916626,9.2175001759,18177
9322552,2,45.4722916626,9.2175001759,20538
9322552,3,45.4722916626,9.2175001759,18364
9322553,0,45.4722916626,9.2191668427,8689
9322553,1,45.4722916626,9.2191668427,16912
9322553,2,45.4722916626,9.2191668427,18841
9322553,3,45.4722916626,9.2191668427,16281
9322554,0,45.4722916626,9.2208335095,3728
9322554,1,45.4722916626,9.2208335095,6953
9322554,2,45.4722916626,9.2208335095,7803
9322554,3,45.4722916626,9.2208335095,6862
9322555,0,45.4722916626,9.2225001763,6948
9322555,1,45.4722916626,9.2225001763,13046
9322555,2,45.4722916626,9.2225001763,14600
9322555,3,45.4722916626,9.2225001763,12613
9322556,0,45.4722916626,9.224166843099999,5367
9322556,1,45.4722916626,9.224166843099999,10269
9322556,2,45.4722916626,9.224166843099999,11696
9322556,3,45.4722916626,9.224166843099999,10037
9322557,0,45.4722916626,9.2258335099,3758
9322557,1,45.4722916626,9.2258335099,6377
9322557,2,45.4722916626,9.2258335099,7438
9322557,3,45.4722916626,9.2258335099,7158
9322558,0,45.4722916626,9.2275001767,6404
9322558,1,45.4722916626,9.2275001767,10234
9322558,2,45.4722916626,9.2275001767,12144
9322558,3,45.4722916626,9.2275001767,12041
9322559,0,45.4722916626,9.2291668435,8826
9322559,1,45.4722916626,9.2291668435,14600
9322559,2,45.4722916626,9.2291668435,17629
9322559,3,45.4722916626,9.2291668435,16353
9322560,0,45.4722916626,9.2308335103,7914
9322560,1,45.4722916626,9.2308335103,12719
9322560,2,45.4722916626,9.2308335103,14947
9322560,3,45.4722916626,9.2308335103,13825
9322561,0,45.4722916626,9.2325001771,8300
9322561,1,45.4722916626,9.2325001771,13498
9322561,2,45.4722916626,9.2325001771,15972
9322561,3,45.4722916626,9.2325001771,14729
9322562,0,45.4722916626,9.2341668439,7035
9322562,1,45.4722916626,9.2341668439,13112
9322562,2,45.4722916626,9.2341668439,16147
9322562,3,45.4722916626,9.2341668439,13836
9322563,0,45.4722916626,9.235833510700001,3562
9322563,1,45.4722916626,9.235833510700001,7243
9322563,2,45.4722916626,9.235833510700001,9298
9322563,3,45.4722916626,9.235833510700001,7466
9322564,0,45.4722916626,9.2375001775,3766
9322564,1,45.4722916626,9.2375001775,8445
9322564,2,45.4722916626,9.2375001775,10971
9322564,3,45.4722916626,9.2375001775,8220
9322565,0,45.4722916626,9.2391668443,3327
9322565,1,45.4722916626,9.2391668443,8402
9322565,2,45.4722916626,9.2391668443,10388
9322565,3,45.4722916626,9.2391668443,7505
9322566,0,45.4722916626,9.2408335111,3530
9322566,1,45.4722916626,9.2408335111,8452
9322566,2,45.4722916626,9.2408335111,9867
9322566,3,45.4722916626,9.2408335111,7263
9322567,0,45.4722916626,9.2425001779,1872
9322567,1,45.4722916626,9.2425001779,3766
9322567,2,45.4722916626,9.2425001779,4408
9322567,3,45.4722916626,9.2425001779,4086
9322568,0,45.4722916626,9.2441668447,2947
9322568,1,45.4722916626,9.2441668447,5817
9322568,2,45.4722916626,9.2441668447,6850
9322568,3,45.4722916626,9.2441668447,6155
9322569,0,45.4722916626,9.245833511499999,1179
9322569,1,45.4722916626,9.245833511499999,2351
9322569,2,45.4722916626,9.245833511499999,2769
9322569,3,45.4722916626,9.245833511499999,2471
9322570,0,45.4722916626,9.247500178300001,1444
9322570,1,45.4722916626,9.247500178300001,2882
9322570,2,45.4722916626,9.247500178300001,3398
9322570,3,45.4722916626,9.247500178300001,3023
9322571,0,45.4722916626,9.2491668451,1761
9322571,1,45.4722916626,9.2491668451,2996
9322571,2,45.4722916626,9.2491668451,3545
9322571,3,45.4722916626,9.2491668451,3319
9322572,0,45.4722916626,9.2508335119,1845
9322572,1,45.4722916626,9.2508335119,3058
9322572,2,45.4722916626,9.2508335119,3614
9322572,3,45.4722916626,9.2508335119,3262
9322573,0,45.4722916626,9.2525001787,2809
9322573,1,45.4722916626,9.2525001787,4139
9322573,2,45.4722916626,9.2525001787,4870
9322573,3,45.4722916626,9.2525001787,4825
9322574,0,45.4722916626,9.2541668455,1252
9322574,1,45.4722916626,9.2541668455,1893
9322574,2,45.4722916626,9.2541668455,2239
9322574,3,45.4722916626,9.2541668455,2132
9322575,0,45.4722916626,9.2558335123,1531
9322575,1,45.4722916626,9.2558335123,2214
9322575,2,45.4722916626,9.2558335123,2609
9322575,3,45.4722916626,9.2558335123,2524
9322576,0,45.4722916626,9.2575001791,860
9322576,1,45.4722916626,9.2575001791,1517
9322576,2,45.4722916626,9.2575001791,1849
9322576,3,45.4722916626,9.2575001791,1548
9322577,0,45.4722916626,9.259166845900001,736
9322577,1,45.4722916626,9.259166845900001,1222
9322577,2,45.4722916626,9.259166845900001,1488
9322577,3,45.4722916626,9.259166845900001,1288
9322578,0,45.4722916626,9.2608335127,219
9322578,1,45.4722916626,9.2608335127,413
9322578,2,45.4722916626,9.2608335127,502
9322578,3,45.4722916626,9.2608335127,406
9322583,0,45.4722916626,9.2691668467,53
9322583,1,45.4722916626,9.2691668467,135
9322583,2,45.4722916626,9.2691668467,187
9322583,3,45.4722916626,9.2691668467,141
9322584,0,45.4722916626,9.2708335135,146
9322584,1,45.4722916626,9.2708335135,520
9322584,2,45.4722916626,9.2708335135,640
9322584,3,45.4722916626,9.2708335135,479
9329615,0,45.4710416625,9.0758334979,234
9329615,1,45.4710416625,9.0758334979,520
9329615,2,45.4710416625,9.0758334979,608
9329615,3,45.4710416625,9.0758334979,458
9329616,0,45.4710416625,9.0775001647,220
9329616,1,45.4710416625,9.0775001647,460
9329616,2,45.4710416625,9.0775001647,534
9329616,3,45.4710416625,9.0775001647,421
9329617,0,45.4710416625,9.0791668315,878
9329617,1,45.4710416625,9.0791668315,1713
9329617,2,45.4710416625,9.0791668315,1983
9329617,3,45.4710416625,9.0791668315,1614
9329618,0,45.4710416625,9.0808334983,23
9329618,1,45.4710416625,9.0808334983,61
9329618,2,45.4710416625,9.0808334983,77
9329618,3,45.4710416625,9.0808334983,53
9329619,0,45.4710416625,9.082500165099999,99
9329619,1,45.4710416625,9.082500165099999,171
9329619,2,45.4710416625,9.082500165099999,206
9329619,3,45.4710416625,9.082500165099999,194
9329620,0,45.4710416625,9.084166831900001,136
9329620,1,45.4710416625,9.084166831900001,219
9329620,2,45.4710416625,9.084166831900001,258
9329620,3,45.4710416625,9.084166831900001,242
9329621,0,45.4710416625,9.0858334987,164
9329621,1,45.4710416625,9.0858334987,277
9329621,2,45.4710416625,9.0858334987,340
9329621,3,45.4710416625,9.0858334987,332
9329622,0,45.4710416625,9.0875001655,199
9329622,1,45.4710416625,9.0875001655,322
9329622,2,45.4710416625,9.0875001655,398
9329622,3,45.4710416625,9.0875001655,394
9329623,0,45.4710416625,9.0891668323,212
9329623,1,45.4710416625,9.0891668323,341
9329623,2,45.4710416625,9.0891668323,422
9329623,3,45.4710416625,9.0891668323,416
9329624,0,45.4710416625,9.0908334991,1282
9329624,1,45.4710416625,9.0908334991,1994
9329624,2,45.4710416625,9.0908334991,2447
9329624,3,45.4710416625,9.0908334991,2422
9329625,0,45.4710416625,9.0925001659,690
9329625,1,45.4710416625,9.0925001659,1070
9329625,2,45.4710416625,9.0925001659,1328
9329625,3,45.4710416625,9.0925001659,1312
9329626,0,45.4710416625,9.0941668327,151
9329626,1,45.4710416625,9.0941668327,274
9329626,2,45.4710416625,9.0941668327,353
9329626,3,45.4710416625,9.0941668327,331
9329627,0,45.4710416625,9.095833499500001,173
9329627,1,45.4710416625,9.095833499500001,291
9329627,2,45.4710416625,9.095833499500001,366
9329627,3,45.4710416625,9.095833499500001,354
9329628,0,45.4710416625,9.0975001663,152
9329628,1,45.4710416625,9.0975001663,264
9329628,2,45.4710416625,9.0975001663,334
9329628,3,45.4710416625,9.0975001663,319
9329629,0,45.4710416625,9.0991668331,105
9329629,1,45.4710416625,9.0991668331,205
9329629,2,45.4710416625,9.0991668331,269
9329629,3,45.4710416625,9.0991668331,229
9329630,0,45.4710416625,9.1008334999,122
9329630,1,45.4710416625,9.1008334999,260
9329630,2,45.4710416625,9.1008334999,338
9329630,3,45.4710416625,9.1008334999,293
9329631,0,45.4710416625,9.102500166699999,1025
9329631,1,45.4710416625,9.102500166699999,1926
9329631,2,45.4710416625,9.102500166699999,2358
9329631,3,45.4710416625,9.102500166699999,1877
9329632,0,45.4710416625,9.1041668335,1018
9329632,1,45.4710416625,9.1041668335,1823
9329632,2,45.4710416625,9.1041668335,2212
9329632,3,45.4710416625,9.1041668335,1881
9329633,0,45.4710416625,9.1058335003,787
9329633,1,45.4710416625,9.1058335003,1418
9329633,2,45.4710416625,9.1058335003,1714
9329633,3,45.4710416625,9.1058335003,1456
9329634,0,45.4710416625,9.1075001671,973
9329634,1,45.4710416625,9.1075001671,1739
9329634,2,45.4710416625,9.1075001671,2105
9329634,3,45.4710416625,9.1075001671,1791
9329635,0,45.4710416625,9.1091668339,2678
9329635,1,45.4710416625,9.1091668339,4577
9329635,2,45.4710416625,9.1091668339,5465
9329635,3,45.4710416625,9.1091668339,5071
9329636,0,45.4710416625,9.1108335007,1454
9329636,1,45.4710416625,9.1108335007,2468
9329636,2,45.4710416625,9.1108335007,2941
9329636,3,45.4710416625,9.1108335007,2881
9329637,0,45.4710416625,9.1125001675,781
9329637,1,45.4710416625,9.1125001675,1419
9329637,2,45.4710416625,9.1125001675,1712
9329637,3,45.4710416625,9.1125001675,1645
9329638,0,45.4710416625,9.114166834299999,1065
9329638,1,45.4710416625,9.114166834299999,1930
9329638,2,45.4710416625,9.114166834299999,2322
9329638,3,45.4710416625,9.114166834299999,2188
9329639,0,45.4710416625,9.115833501100001,1567
9329639,1,45.4710416625,9.115833501100001,2739
9329639,2,45.4710416625,9.115833501100001,3280
9329639,3,45.4710416625,9.115833501100001,3195
9329640,0,45.4710416625,9.1175001679,1915
9329640,1,45.4710416625,9.1175001679,3226
9329640,2,45.4710416625,9.1175001679,3886
9329640,3,45.4710416625,9.1175001679,3922
9329641,0,45.4710416625,9.1191668347,1122
9329641,1,45.4710416625,9.1191668347,2424
9329641,2,45.4710416625,9.1191668347,3144
9329641,3,45.4710416625,9.1191668347,2786
9329642,0,45.4710416625,9.1208335015,2671
9329642,1,45.4710416625,9.1208335015,6891
9329642,2,45.4710416625,9.1208335015,9230
9329642,3,45.4710416625,9.1208335015,7686
9329643,0,45.4710416625,9.1225001683,2023
9329643,1,45.4710416625,9.1225001683,5121
9329643,2,45.4710416625,9.1225001683,6850
9329643,3,45.4710416625,9.1225001683,5800
9329644,0,45.4710416625,9.1241668351,964
9329644,1,45.4710416625,9.1241668351,1694
9329644,2,45.4710416625,9.1241668351,2027
9329644,3,45.4710416625,9.1241668351,2030
9329645,0,45.4710416625,9.1258335019,1091
9329645,1,45.4710416625,9.1258335019,1688
9329645,2,45.4710416625,9.1258335019,2063
9329645,3,45.4710416625,9.1258335019,2108
9329646,0,45.4710416625,9.1275001687,1476
9329646,1,45.4710416625,9.1275001687,2176
9329646,2,45.4710416625,9.1275001687,2659
9329646,3,45.4710416625,9.1275001687,2754
9329647,0,45.4710416625,9.1291668355,2127
9329647,1,45.4710416625,9.1291668355,3246
9329647,2,45.4710416625,9.1291668355,3977
9329647,3,45.4710416625,9.1291668355,3957
9329648,0,45.4710416625,9.1308335023,2933
9329648,1,45.4710416625,9.1308335023,5480
9329648,2,45.4710416625,9.1308335023,6622
9329648,3,45.4710416625,9.1308335023,5668
9329649,0,45.4710416625,9.1325001691,3068
9329649,1,45.4710416625,9.1325001691,5502
9329649,2,45.4710416625,9.1325001691,6730
9329649,3,45.4710416625,9.1325001691,5816
9329650,0,45.4710416625,9.1341668359,2848
9329650,1,45.4710416625,9.1341668359,4195
9329650,2,45.4710416625,9.1341668359,5175
9329650,3,45.4710416625,9.1341668359,5195
9329651,0,45.4710416625,9.1358335027,3952
9329651,1,45.4710416625,9.1358335027,5521
9329651,2,45.4710416625,9.1358335027,6933
9329651,3,45.4710416625,9.1358335027,7100
9329652,0,45.4710416625,9.1375001695,7342
9329652,1,45.4710416625,9.1375001695,9979
9329652,2,45.4710416625,9.1375001695,11955
9329652,3,45.4710416625,9.1375001695,12762
9329653,0,45.4710416625,9.1391668363,5197
9329653,1,45.4710416625,9.1391668363,7072
9329653,2,45.4710416625,9.1391668363,8019
9329653,3,45.4710416625,9.1391668363,8680
9329654,0,45.4710416625,9.1408335031,7178
9329654,1,45.4710416625,9.1408335031,10391
9329654,2,45.4710416625,9.1408335031,12087
9329654,3,45.4710416625,9.1408335031,12186
9329655,0,45.4710416625,9.1425001699,5416
9329655,1,45.4710416625,9.1425001699,7838
9329655,2,45.4710416625,9.1425001699,9134
9329655,3,45.4710416625,9.1425001699,9215
9329656,0,45.4710416625,9.1441668367,5885
9329656,1,45.4710416625,9.1441668367,8828
9329656,2,45.4710416625,9.1441668367,10299
9329656,3,45.4710416625,9.1441668367,10095
9329657,0,45.4710416625,9.1458335035,4049
9329657,1,45.4710416625,9.1458335035,6646
9329657,2,45.4710416625,9.1458335035,8003
9329657,3,45.4710416625,9.1458335035,7645
9329658,0,45.4710416625,9.147500170299999,4705
9329658,1,45.4710416625,9.147500170299999,8037
9329658,2,45.4710416625,9.147500170299999,9531
9329658,3,45.4710416625,9.147500170299999,8528
9329659,0,45.4710416625,9.149166837100001,6343
9329659,1,45.4710416625,9.149166837100001,10654
9329659,2,45.4710416625,9.149166837100001,12570
9329659,3,45.4710416625,9.149166837100001,11362
9329660,0,45.4710416625,9.1508335039,6909
9329660,1,45.4710416625,9.1508335039,12614
9329660,2,45.4710416625,9.1508335039,15373
9329660,3,45.4710416625,9.1508335039,13080
9329661,0,45.4710416625,9.1525001707,5076
9329661,1,45.4710416625,9.1525001707,9497
9329661,2,45.4710416625,9.1525001707,11895
9329661,3,45.4710416625,9.1525001707,10156
9329662,0,45.4710416625,9.1541668375,4396
9329662,1,45.4710416625,9.1541668375,8605
9329662,2,45.4710416625,9.1541668375,11284
9329662,3,45.4710416625,9.1541668375,9453
9329663,0,45.4710416625,9.1558335043,6647
9329663,1,45.4710416625,9.1558335043,14429
9329663,2,45.4710416625,9.1558335043,19207
9329663,3,45.4710416625,9.1558335043,15074
9329664,0,45.4710416625,9.1575001711,4189
9329664,1,45.4710416625,9.1575001711,8340
9329664,2,45.4710416625,9.1575001711,10962
9329664,3,45.4710416625,9.1575001711,9062
9329665,0,45.4710416625,9.159166837899999,3364
9329665,1,45.4710416625,9.159166837899999,6608
9329665,2,45.4710416625,9.159166837899999,8861
9329665,3,45.4710416625,9.159166837899999,7390
9329666,0,45.4710416625,9.160833504700001,2445
9329666,1,45.4710416625,9.160833504700001,4743
9329666,2,45.4710416625,9.160833504700001,6240
9329666,3,45.4710416625,9.160833504700001,5226
9329667,0,45.4710416625,9.1625001715,5537
9329667,1,45.4710416625,9.1625001715,10345
9329667,2,45.4710416625,9.1625001715,13047
9329667,3,45.4710416625,9.1625001715,10998
9329668,0,45.4710416625,9.1641668383,7089
9329668,1,45.4710416625,9.1641668383,13145
9329668,2,45.4710416625,9.1641668383,16422
9329668,3,45.4710416625,9.1641668383,13950
9329669,0,45.4710416625,9.1658335051,9507
9329669,1,45.4710416625,9.1658335051,17595
9329669,2,45.4710416625,9.1658335051,21719
9329669,3,45.4710416625,9.1658335051,18305
9329670,0,45.4710416625,9.1675001719,14330
9329670,1,45.4710416625,9.1675001719,27420
9329670,2,45.4710416625,9.1675001719,34135
9329670,3,45.4710416625,9.1675001719,27998
9329671,0,45.4710416625,9.1691668387,11658
9329671,1,45.4710416625,9.1691668387,23663
9329671,2,45.4710416625,9.1691668387,31658
9329671,3,45.4710416625,9.1691668387,25666
9329672,0,45.4710416625,9.1708335055,2834
9329672,1,45.4710416625,9.1708335055,6045
9329672,2,45.4710416625,9.1708335055,8545
9329672,3,45.4710416625,9.1708335055,6943
9329673,0,45.4710416625,9.1725001723,4185
9329673,1,45.4710416625,9.1725001723,9821
9329673,2,45.4710416625,9.1725001723,15393
9329673,3,45.4710416625,9.1725001723,12213
9329674,0,45.4710416625,9.1741668391,4215
9329674,1,45.4710416625,9.1741668391,9694
9329674,2,45.4710416625,9.1741668391,16318
9329674,3,45.4710416625,9.1741668391,12867
9329675,0,45.4710416625,9.1758335059,1203
9329675,1,45.4710416625,9.1758335059,2781
9329675,2,45.4710416625,9.1758335059,4848
9329675,3,45.4710416625,9.1758335059,3797
9329676,0,45.4710416625,9.1775001727,895
9329676,1,45.4710416625,9.1775001727,2187
9329676,2,45.4710416625,9.1775001727,3864
9329676,3,45.4710416625,9.1775001727,2841
9329677,0,45.4710416625,9.1791668395,6781
9329677,1,45.4710416625,9.1791668395,15623
9329677,2,45.4710416625,9.1791668395,27552
9329677,3,45.4710416625,9.1791668395,21023
9329678,0,45.4710416625,9.1808335063,3545
9329678,1,45.4710416625,9.1808335063,7752
9329678,2,45.4710416625,9.1808335063,14516
9329678,3,45.4710416625,9.1808335063,11560
9329679,0,45.4710416625,9.1825001731,7506
9329679,1,45.4710416625,9.1825001731,18500
9329679,2,45.4710416625,9.1825001731,35031
9329679,3,45.4710416625,9.1825001731,26316
9329680,0,45.4710416625,9.1841668399,13936
9329680,1,45.4710416625,9.1841668399,28877
9329680,2,45.4710416625,9.1841668399,58483
9329680,3,45.4710416625,9.1841668399,49985
9329681,0,45.4710416625,9.1858335067,9811
9329681,1,45.4710416625,9.1858335067,21067
9329681,2,45.4710416625,9.1858335067,46516
9329681,3,45.4710416625,9.1858335067,36861
9329682,0,45.4710416625,9.1875001735,7215
9329682,1,45.4710416625,9.1875001735,17338
9329682,2,45.4710416625,9.1875001735,37328
9329682,3,45.4710416625,9.1875001735,27194
9329683,0,45.4710416625,9.1891668403,2711
9329683,1,45.4710416625,9.1891668403,7916
9329683,2,45.4710416625,9.1891668403,15673
9329683,3,45.4710416625,9.1891668403,9907
9329684,0,45.4710416625,9.1908335071,7499
9329684,1,45.4710416625,9.1908335071,24584
9329684,2,45.4710416625,9.1908335071,46323
9329684,3,45.4710416625,9.1908335071,27382
9329685,0,45.4710416625,9.1925001739,8477
9329685,1,45.4710416625,9.1925001739,29474
9329685,2,45.4710416625,9.1925001739,54064
9329685,3,45.4710416625,9.1925001739,33000
9329686,0,45.4710416625,9.194166840700001,14259
9329686,1,45.4710416625,9.194166840700001,40561
9329686,2,45.4710416625,9.194166840700001,69107
9329686,3,45.4710416625,9.194166840700001,44932
9329687,0,45.4710416625,9.1958335075,10033
9329687,1,45.4710416625,9.1958335075,30276
9329687,2,45.4710416625,9.1958335075,51510
9329687,3,45.4710416625,9.1958335075,31687
9329688,0,45.4710416625,9.1975001743,3799
9329688,1,45.4710416625,9.1975001743,14088
9329688,2,45.4710416625,9.1975001743,22169
9329688,3,45.4710416625,9.1975001743,11831
9329689,0,45.4710416625,9.1991668411,1320
9329689,1,45.4710416625,9.1991668411,4272
9329689,2,45.4710416625,9.1991668411,7045
9329689,3,45.4710416625,9.1991668411,4356
9329690,0,45.4710416625,9.200833507899999,5716
9329690,1,45.4710416625,9.200833507899999,17389
9329690,2,45.4710416625,9.200833507899999,27952
9329690,3,45.4710416625,9.200833507899999,17852
9329691,0,45.4710416625,9.2025001747,5083
9329691,1,45.4710416625,9.2025001747,14134
9329691,2,45.4710416625,9.2025001747,21120
9329691,3,45.4710416625,9.2025001747,13572
9329692,0,45.4710416625,9.2041668415,6671
9329692,1,45.4710416625,9.2041668415,17101
9329692,2,45.4710416625,9.2041668415,24483
9329692,3,45.4710416625,9.2041668415,16147
